time,ask,bid,ask_volume,bid_volume
2016-05-22 21:00:34.127000,1.12100,1.12081,750000,750000
2016-05-22 21:00:39.233000,1.12137,1.12083,750000,750000
2016-05-22 21:00:44.148000,1.12144,1.12086,750000,750000
2016-05-22 21:00:48.234000,1.12149,1.12081,750000,750000
2016-05-22 21:00:52.160000,1.12143,1.12085,750000,750000
2016-05-22 21:00:55.821000,1.12143,1.12095,750000,750000
2016-05-22 21:00:59.943000,1.12142,1.12094,750000,750000
2016-05-22 21:01:13.289000,1.12148,1.12100,750000,750000
2016-05-22 21:02:22.833000,1.12146,1.12098,750000,750000
2016-05-22 21:02:26.411000,1.12149,1.12113,750000,750000
2016-05-22 21:02:26.727000,1.12144,1.12101,750000,750000
2016-05-22 21:02:31.828000,1.12147,1.12111,750000,750000
2016-05-22 21:02:31.911000,1.12143,1.12100,750000,750000
2016-05-22 21:02:38.527000,1.12146,1.12110,750000,750000
2016-05-22 21:02:38.758000,1.12142,1.12099,750000,750000
2016-05-22 21:02:42.435000,1.12146,1.12110,750000,750000
2016-05-22 21:03:15.837000,1.12145,1.12109,750000,1120000
2016-05-22 21:03:16.561000,1.12146,1.12110,750000,750000
2016-05-22 21:03:16.878000,1.12148,1.12112,750000,750000
2016-05-22 21:03:20.278000,1.12147,1.12112,750000,750000
2016-05-22 21:03:20.584000,1.12147,1.12119,750000,750000
2016-05-22 21:03:20.635000,1.12146,1.12110,750000,750000
2016-05-22 21:03:24.235000,1.12147,1.12119,750000,750000
2016-05-22 21:03:24.337000,1.12146,1.12110,750000,750000
2016-05-22 21:03:33.978000,1.12145,1.12109,750000,750000
2016-05-22 21:03:34.870000,1.12148,1.12112,1500000,750000
2016-05-22 21:03:37.181000,1.12145,1.12109,750000,750000
2016-05-22 21:03:41.750000,1.12147,1.12118,750000,750000
2016-05-22 21:03:41.852000,1.12144,1.12108,750000,750000
2016-05-22 21:03:43.784000,1.12143,1.12107,750000,750000
2016-05-22 21:03:53.415000,1.12142,1.12106,750000,750000
2016-05-22 21:03:57.972000,1.12145,1.12116,750000,750000
2016-05-22 21:04:01.281000,1.12144,1.12108,750000,750000
2016-05-22 21:04:07.486000,1.12140,1.12108,1190000,750000
2016-05-22 21:04:27.192000,1.12142,1.12117,1190000,750000
2016-05-22 21:04:42.398000,1.12142,1.12116,1190000,750000
