time,ask,bid,ask_volume,bid_volume
2016-07-10 21:00:40.432000,1.10546,1.10456,750000,750000
2016-07-10 21:02:04.818000,1.10546,1.10460,750000,750000
2016-07-10 21:02:05.269000,1.10546,1.10462,750000,750000
2016-07-10 21:03:00.522000,1.10546,1.10484,750000,370000
2016-07-10 21:03:00.878000,1.10544,1.10484,750000,1500000
2016-07-10 21:03:54.918000,1.10545,1.10467,750000,750000
2016-07-10 21:04:21.485000,1.10545,1.10467,1000000,1370000
2016-07-10 21:04:22.105000,1.10545,1.10473,1000000,1000000
2016-07-10 21:04:35.742000,1.10547,1.10503,1000000,1000000
2016-07-10 21:04:38.634000,1.10544,1.10490,1000000,1000000
2016-07-10 21:05:03.468000,1.10545,1.10491,1000000,1000000
2016-07-10 21:05:03.970000,1.10547,1.10494,1000000,1000000
2016-07-10 21:05:04.552000,1.10547,1.10495,1000000,1000000
2016-07-10 21:05:05.840000,1.10547,1.10499,1000000,750000
2016-07-10 21:05:13.146000,1.10547,1.10501,1000000,750000
2016-07-10 21:05:19.353000,1.10547,1.10505,1000000,750000
2016-07-10 21:05:34.030000,1.10544,1.10505,1000000,750000
2016-07-10 21:05:50.021000,1.10544,1.10493,1500000,1000000
2016-07-10 21:05:50.173000,1.10544,1.10484,1000000,1500000
2016-07-10 21:05:54.466000,1.10544,1.10493,1000000,1000000
2016-07-10 21:05:54.849000,1.10540,1.10493,1000000,1000000
2016-07-10 21:06:16.313000,1.10540,1.10499,1000000,2250000
2016-07-10 21:06:16.616000,1.10544,1.10512,1000000,1000000
2016-07-10 21:06:17.165000,1.10544,1.10511,1000000,1000000
2016-07-10 21:06:18.035000,1.10544,1.10509,1000000,1000000
2016-07-10 21:06:19.181000,1.10536,1.10509,750000,1000000
2016-07-10 21:06:19.606000,1.10540,1.10510,1000000,1000000
2016-07-10 21:06:24.296000,1.10540,1.10501,1000000,1000000
2016-07-10 21:06:25.531000,1.10540,1.10493,1000000,1000000
2016-07-10 21:06:25.733000,1.10540,1.10485,1000000,1000000
2016-07-10 21:06:29.097000,1.10536,1.10485,1000000,1000000
2016-07-10 21:06:32.791000,1.10536,1.10484,1000000,1000000
2016-07-10 21:07:13.559000,1.10532,1.10484,1000000,1000000
2016-07-10 21:07:17.965000,1.10544,1.10481,1000000,1000000
2016-07-10 21:07:18.116000,1.10519,1.10481,750000,1000000
2016-07-10 21:07:18.419000,1.10507,1.10481,1000000,1000000
2016-07-10 21:07:20.970000,1.10505,1.10481,750000,1000000
2016-07-10 21:07:29.870000,1.10542,1.10481,1000000,1000000
2016-07-10 21:07:29.972000,1.10544,1.10478,1000000,1000000
2016-07-10 21:07:30.275000,1.10541,1.10478,1000000,1000000
2016-07-10 21:07:36.694000,1.10542,1.10478,1000000,1000000
2016-07-10 21:07:37.199000,1.10541,1.10478,1000000,1000000
2016-07-10 21:07:38.679000,1.10537,1.10478,1000000,1000000
2016-07-10 21:07:39.502000,1.10536,1.10478,1000000,1000000
2016-07-10 21:07:40.180000,1.10539,1.10478,1000000,1000000
2016-07-10 21:07:40.282000,1.10541,1.10478,1000000,1000000
2016-07-10 21:07:44.784000,1.10542,1.10478,1000000,1000000
2016-07-10 21:07:55.029000,1.10536,1.10478,1000000,1000000
2016-07-10 21:08:26.939000,1.10536,1.10478,1000000,1010000
2016-07-10 21:08:27.530000,1.10536,1.10478,1000000,1010000
2016-07-10 21:08:34.262000,1.10533,1.10478,750000,1130000
2016-07-10 21:08:39.932000,1.10533,1.10478,1000000,1130000
2016-07-10 21:09:06.858000,1.10533,1.10478,1000000,1120000
2016-07-10 21:09:07.161000,1.10535,1.10479,1000000,1000000
2016-07-10 21:09:15.100000,1.10533,1.10479,1000000,1000000
2016-07-10 21:09:27.909000,1.10532,1.10479,1000000,1000000
2016-07-10 21:09:32.332000,1.10533,1.10479,1000000,1000000
2016-07-10 21:09:36.037000,1.10533,1.10484,1000000,1000000
2016-07-10 21:09:36.340000,1.10511,1.10469,750000,1380000
2016-07-10 21:09:36.392000,1.10517,1.10475,1000000,380000
2016-07-10 21:09:36.869000,1.10515,1.10475,1000000,380000
2016-07-10 21:09:37.178000,1.10511,1.10475,1000000,380000
2016-07-10 21:09:37.688000,1.10511,1.10474,1000000,380000
2016-07-10 21:09:38.689000,1.10511,1.10475,1000000,380000
2016-07-10 21:09:41.222000,1.10511,1.10475,1000000,380000
2016-07-10 21:09:43.232000,1.10511,1.10474,1000000,380000
2016-07-10 21:09:46.496000,1.10511,1.10475,1500000,380000
2016-07-10 21:09:46.830000,1.10509,1.10474,1000000,380000
2016-07-10 21:09:59.207000,1.10509,1.10475,1000000,370000
2016-07-10 21:10:08.015000,1.10511,1.10475,3000000,370000
2016-07-10 21:10:08.618000,1.10511,1.10475,1500000,370000
2016-07-10 21:10:09.844000,1.10509,1.10475,1000000,370000
2016-07-10 21:10:10.148000,1.10498,1.10475,1000000,370000
2016-07-10 21:10:10.702000,1.10497,1.10475,1000000,370000
2016-07-10 21:10:15.100000,1.10498,1.10475,1000000,370000
2016-07-10 21:10:19.357000,1.10497,1.10475,1000000,370000
2016-07-10 21:10:27.936000,1.10497,1.10474,1000000,370000
2016-07-10 21:10:33.972000,1.10498,1.10474,1000000,370000
2016-07-10 21:10:34.476000,1.10497,1.10474,1000000,370000
2016-07-10 21:10:35.038000,1.10498,1.10474,1000000,370000
2016-07-10 21:10:35.696000,1.10497,1.10474,1000000,370000
2016-07-10 21:10:46.285000,1.10498,1.10474,1000000,370000
2016-07-10 21:10:46.918000,1.10497,1.10474,1000000,370000
2016-07-10 21:10:48.356000,1.10497,1.10475,1000000,370000
2016-07-10 21:10:48.898000,1.10490,1.10475,1000000,370000
2016-07-10 21:10:53.161000,1.10497,1.10475,1000000,370000
2016-07-10 21:11:01.879000,1.10490,1.10475,1000000,370000
2016-07-10 21:11:04.372000,1.10490,1.10474,1000000,370000
2016-07-10 21:11:08.002000,1.10494,1.10474,1000000,370000
2016-07-10 21:11:21.708000,1.10494,1.10475,1000000,370000
2016-07-10 21:11:21.759000,1.10490,1.10475,2250000,370000
2016-07-10 21:11:22.063000,1.10484,1.10475,1000000,370000
2016-07-10 21:11:22.215000,1.10486,1.10475,1000000,370000
2016-07-10 21:11:22.744000,1.10486,1.10474,1000000,370000
2016-07-10 21:11:23.493000,1.10486,1.10475,1000000,370000
2016-07-10 21:11:24.557000,1.10490,1.10475,1000000,370000
2016-07-10 21:11:24.659000,1.10494,1.10475,1000000,370000
2016-07-10 21:11:26.563000,1.10495,1.10475,2250000,370000
2016-07-10 21:11:28.363000,1.10494,1.10475,1000000,370000
2016-07-10 21:11:33.304000,1.10495,1.10475,2250000,370000
2016-07-10 21:11:34.126000,1.10494,1.10475,1000000,370000
2016-07-10 21:11:34.694000,1.10495,1.10475,2250000,370000
2016-07-10 21:11:36.617000,1.10494,1.10475,1000000,370000
2016-07-10 21:11:57.830000,1.10491,1.10475,1000000,370000
2016-07-10 21:12:01.788000,1.10490,1.10475,1000000,370000
2016-07-10 21:12:02.137000,1.10487,1.10475,1000000,370000
2016-07-10 21:12:09.154000,1.10491,1.10475,1500000,370000
2016-07-10 21:12:09.766000,1.10492,1.10475,1000000,370000
2016-07-10 21:12:10.885000,1.10489,1.10475,1000000,370000
2016-07-10 21:12:11.441000,1.10488,1.10475,1500000,370000
2016-07-10 21:12:15.703000,1.10489,1.10475,1000000,370000
2016-07-10 21:12:15.906000,1.10492,1.10475,1000000,370000
2016-07-10 21:12:19.624000,1.10493,1.10475,1500000,370000
2016-07-10 21:12:20.225000,1.10492,1.10475,1000000,370000
2016-07-10 21:12:26.600000,1.10492,1.10474,1000000,370000
2016-07-10 21:12:27.970000,1.10492,1.10475,1000000,370000
2016-07-10 21:12:31.636000,1.10493,1.10475,1000000,370000
2016-07-10 21:12:32.241000,1.10492,1.10475,1000000,370000
2016-07-10 21:12:47.697000,1.10493,1.10475,1000000,370000
2016-07-10 21:12:48.307000,1.10492,1.10475,1000000,370000
2016-07-10 21:12:55.816000,1.10493,1.10475,1000000,370000
2016-07-10 21:12:59.700000,1.10492,1.10475,1000000,370000
2016-07-10 21:13:05.321000,1.10493,1.10475,1000000,370000
2016-07-10 21:13:05.833000,1.10492,1.10475,1000000,370000
2016-07-10 21:13:11.934000,1.10493,1.10475,1000000,370000
2016-07-10 21:13:13.347000,1.10492,1.10475,1000000,370000
2016-07-10 21:13:26.590000,1.10495,1.10475,2250000,370000
2016-07-10 21:13:39.197000,1.10496,1.10475,1100000,370000
2016-07-10 21:13:39.909000,1.10500,1.10475,1100000,370000
2016-07-10 21:14:47.949000,1.10500,1.10474,1570000,370000
2016-07-10 21:15:00.588000,1.10498,1.10474,1000000,370000
2016-07-10 21:15:01.122000,1.10498,1.10475,1000000,370000
2016-07-10 21:15:20.780000,1.10500,1.10467,1570000,1370000
2016-07-10 21:16:23.038000,1.10500,1.10466,1100000,1370000
2016-07-10 21:16:23.547000,1.10500,1.10466,1100000,1370000
2016-07-10 21:16:37.978000,1.10504,1.10475,1100000,370000
2016-07-10 21:17:23.988000,1.10504,1.10477,1100000,370000
2016-07-10 21:17:24.292000,1.10504,1.10465,1100000,2250000
2016-07-10 21:17:24.395000,1.10504,1.10484,1100000,380000
2016-07-10 21:17:24.496000,1.10504,1.10465,1100000,3750000
2016-07-10 21:17:26.491000,1.10513,1.10496,8620000,370000
2016-07-10 21:17:27.982000,1.10504,1.10465,1100000,3750000
2016-07-10 21:17:40.046000,1.10513,1.10496,8250000,370000
2016-07-10 21:17:40.148000,1.10511,1.10496,3000000,370000
2016-07-10 21:17:40.448000,1.10509,1.10495,2250000,370000
2016-07-10 21:17:41.053000,1.10508,1.10495,1870000,370000
2016-07-10 21:17:43.693000,1.10511,1.10495,1000000,370000
2016-07-10 21:17:46.695000,1.10508,1.10495,1000000,370000
2016-07-10 21:17:48.369000,1.10508,1.10494,1000000,370000
2016-07-10 21:17:51.647000,1.10511,1.10494,1000000,380000
2016-07-10 21:17:52.329000,1.10512,1.10494,2250000,380000
2016-07-10 21:17:53.013000,1.10511,1.10494,1000000,380000
2016-07-10 21:17:53.601000,1.10512,1.10494,2250000,380000
2016-07-10 21:17:53.825000,1.10510,1.10494,1000000,380000
2016-07-10 21:17:53.913000,1.10512,1.10494,2250000,380000
2016-07-10 21:17:54.514000,1.10511,1.10494,1500000,380000
2016-07-10 21:17:55.214000,1.10512,1.10494,2250000,380000
2016-07-10 21:17:55.631000,1.10510,1.10494,1000000,380000
2016-07-10 21:17:55.841000,1.10512,1.10494,2250000,380000
2016-07-10 21:17:56.484000,1.10506,1.10465,1000000,3000000
2016-07-10 21:17:56.535000,1.10511,1.10494,2250000,380000
2016-07-10 21:17:56.636000,1.10506,1.10465,1000000,3000000
2016-07-10 21:17:56.839000,1.10511,1.10494,3000000,380000
2016-07-10 21:17:57.143000,1.10506,1.10465,1000000,3750000
2016-07-10 21:17:57.345000,1.10511,1.10493,5250000,380000
2016-07-10 21:17:57.417000,1.10506,1.10491,1000000,370000
2016-07-10 21:17:57.545000,1.10506,1.10465,1120000,4130000
2016-07-10 21:17:58.224000,1.10506,1.10465,1120000,3380000
2016-07-10 21:18:00.839000,1.10506,1.10465,1120000,4130000
2016-07-10 21:18:01.120000,1.10506,1.10465,1120000,4130000
2016-07-10 21:18:28.564000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:29.115000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:46.589000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:48.685000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:49.008000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:49.574000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:49.959000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:50.395000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:50.903000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:51.226000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:51.732000,1.10505,1.10465,1130000,4130000
2016-07-10 21:18:51.997000,1.10505,1.10465,1130000,3380000
2016-07-10 21:18:52.144000,1.10505,1.10465,1130000,3380000
2016-07-10 21:19:07.513000,1.10504,1.10464,1570000,3460000
2016-07-10 21:19:08.116000,1.10504,1.10464,1570000,3840000
2016-07-10 21:20:37.280000,1.10504,1.10464,1570000,3460000
2016-07-10 21:20:39.254000,1.10504,1.10464,1570000,3830000
2016-07-10 21:21:27.895000,1.10504,1.10464,1570000,4580000
2016-07-10 21:21:28.433000,1.10504,1.10464,1570000,3080000
2016-07-10 21:21:35.604000,1.10504,1.10464,1570000,3830000
2016-07-10 21:21:56.645000,1.10504,1.10464,1570000,4580000
2016-07-10 21:22:28.609000,1.10504,1.10465,1570000,1380000
2016-07-10 21:22:35.564000,1.10504,1.10464,1570000,1960000
2016-07-10 21:22:48.014000,1.10504,1.10464,1570000,2330000
2016-07-10 21:23:00.219000,1.10504,1.10464,1100000,2330000
2016-07-10 21:24:06.543000,1.10503,1.10464,1000000,2330000
2016-07-10 21:24:13.152000,1.10503,1.10464,1000000,1580000
2016-07-10 21:24:23.612000,1.10503,1.10464,1000000,1860000
2016-07-10 21:24:37.875000,1.10503,1.10464,1000000,1280000
2016-07-10 21:24:41.789000,1.10503,1.10464,1000000,1280000
2016-07-10 21:25:01.197000,1.10503,1.10477,1000000,1000000
2016-07-10 21:25:01.524000,1.10504,1.10488,1100000,1000000
2016-07-10 21:25:01.829000,1.10504,1.10490,1100000,1000000
2016-07-10 21:25:03.050000,1.10504,1.10489,1100000,1000000
2016-07-10 21:25:03.583000,1.10504,1.10490,1100000,1000000
2016-07-10 21:25:07.327000,1.10505,1.10490,1120000,1180000
2016-07-10 21:25:07.538000,1.10504,1.10490,1100000,1120000
2016-07-10 21:25:07.640000,1.10504,1.10497,1100000,380000
2016-07-10 21:25:07.843000,1.10504,1.10497,1100000,380000
2016-07-10 21:25:08.003000,1.10504,1.10490,1100000,1380000
2016-07-10 21:25:08.207000,1.10504,1.10490,1100000,1370000
2016-07-10 21:25:16.912000,1.10505,1.10492,1120000,1370000
2016-07-10 21:25:21.746000,1.10514,1.10509,1000000,1000000
2016-07-10 21:25:22.052000,1.10513,1.10510,1000000,1120000
2016-07-10 21:25:22.103000,1.10517,1.10510,1120000,1000000
2016-07-10 21:25:53.294000,1.10518,1.10510,3750000,1000000
2016-07-10 21:25:53.836000,1.10518,1.10508,4500000,1000000
2016-07-10 21:25:53.938000,1.10524,1.10509,1000000,1000000
2016-07-10 21:25:54.040000,1.10526,1.10509,1570000,1000000
2016-07-10 21:25:58.297000,1.10526,1.10507,1570000,1500000
2016-07-10 21:26:00.467000,1.10526,1.10509,1570000,1000000
2016-07-10 21:26:00.968000,1.10525,1.10507,1500000,1120000
2016-07-10 21:26:06.876000,1.10525,1.10503,1000000,1500000
2016-07-10 21:26:06.927000,1.10526,1.10504,1000000,1120000
2016-07-10 21:26:07.029000,1.10530,1.10503,1000000,2250000
2016-07-10 21:26:07.131000,1.10534,1.10504,1000000,1000000
2016-07-10 21:26:08.205000,1.10529,1.10504,1000000,1000000
2016-07-10 21:26:08.509000,1.10523,1.10503,1000000,1000000
2016-07-10 21:26:12.201000,1.10524,1.10502,2250000,2810000
2016-07-10 21:26:12.778000,1.10523,1.10502,1000000,2810000
2016-07-10 21:26:33.518000,1.10521,1.10504,1000000,1000000
2016-07-10 21:26:34.032000,1.10520,1.10504,1500000,1000000
2016-07-10 21:27:02.749000,1.10520,1.10501,1500000,1310000
2016-07-10 21:27:03.104000,1.10520,1.10497,1500000,1370000
2016-07-10 21:27:03.609000,1.10519,1.10489,1000000,1370000
2016-07-10 21:27:10.008000,1.10514,1.10498,1000000,370000
2016-07-10 21:27:10.213000,1.10512,1.10480,1100000,1870000
2016-07-10 21:27:10.517000,1.10510,1.10479,1500000,1370000
2016-07-10 21:27:43.867000,1.10510,1.10475,1870000,1880000
2016-07-10 21:27:44.466000,1.10509,1.10475,1500000,1880000
2016-07-10 21:28:01.035000,1.10510,1.10484,1870000,380000
2016-07-10 21:28:06.559000,1.10509,1.10475,1000000,1380000
2016-07-10 21:28:07.754000,1.10509,1.10474,1000000,1370000
2016-07-10 21:28:46.535000,1.10508,1.10470,1000000,2620000
2016-07-10 21:29:06.484000,1.10507,1.10468,1000000,3370000
2016-07-10 21:29:26.485000,1.10506,1.10466,1000000,2620000
2016-07-10 21:29:46.538000,1.10505,1.10475,1000000,370000
2016-07-10 21:29:53.743000,1.10506,1.10475,1500000,670000
2016-07-10 21:30:07.474000,1.10506,1.10465,1000000,2880000
2016-07-10 21:30:11.394000,1.10506,1.10465,1000000,2180000
2016-07-10 21:30:11.602000,1.10506,1.10465,1000000,1880000
2016-07-10 21:30:11.653000,1.10506,1.10465,1000000,1880000
2016-07-10 21:30:12.552000,1.10506,1.10465,1000000,1380000
2016-07-10 21:30:24.362000,1.10495,1.10463,750000,2630000
2016-07-10 21:30:24.666000,1.10492,1.10462,1100000,1380000
2016-07-10 21:30:26.682000,1.10490,1.10470,2250000,380000
2016-07-10 21:30:27.104000,1.10488,1.10470,1000000,380000
2016-07-10 21:30:27.214000,1.10492,1.10470,1000000,380000
2016-07-10 21:30:29.232000,1.10495,1.10470,2620000,380000
2016-07-10 21:30:54.586000,1.10493,1.10459,1570000,1570000
2016-07-10 21:30:55.287000,1.10493,1.10470,1570000,380000
2016-07-10 21:30:57.668000,1.10500,1.10470,1000000,380000
2016-07-10 21:30:57.878000,1.10497,1.10470,1000000,380000
2016-07-10 21:30:58.537000,1.10500,1.10470,2250000,380000
2016-07-10 21:31:01.530000,1.10499,1.10470,1000000,380000
2016-07-10 21:31:02.234000,1.10500,1.10459,3070000,1570000
2016-07-10 21:31:03.324000,1.10499,1.10459,1000000,1570000
2016-07-10 21:31:04.278000,1.10498,1.10459,1000000,1570000
2016-07-10 21:31:05.729000,1.10493,1.10470,1500000,380000
2016-07-10 21:31:06.033000,1.10490,1.10470,1000000,380000
2016-07-10 21:31:08.928000,1.10488,1.10470,1500000,380000
2016-07-10 21:31:09.235000,1.10486,1.10470,2250000,380000
2016-07-10 21:31:11.322000,1.10484,1.10470,1750000,380000
2016-07-10 21:31:12.319000,1.10480,1.10469,1500000,380000
2016-07-10 21:31:12.739000,1.10477,1.10468,1500000,380000
2016-07-10 21:31:13.829000,1.10477,1.10469,1000000,380000
2016-07-10 21:31:13.885000,1.10480,1.10470,1100000,380000
2016-07-10 21:31:14.088000,1.10476,1.10468,1100000,380000
2016-07-10 21:31:16.372000,1.10491,1.10470,1250000,380000
2016-07-10 21:31:16.878000,1.10492,1.10470,1000000,380000
2016-07-10 21:31:35.748000,1.10495,1.10470,1000000,380000
2016-07-10 21:31:36.264000,1.10495,1.10466,1000000,1380000
2016-07-10 21:32:00.893000,1.10499,1.10462,1570000,1130000
2016-07-10 21:32:46.502000,1.10497,1.10466,1000000,1380000
2016-07-10 21:33:26.550000,1.10496,1.10466,1000000,750000
2016-07-10 21:33:36.319000,1.10498,1.10462,1000000,1750000
2016-07-10 21:33:36.867000,1.10498,1.10461,1000000,1010000
2016-07-10 21:33:38.429000,1.10498,1.10461,1000000,1010000
2016-07-10 21:33:42.942000,1.10498,1.10461,1000000,1010000
2016-07-10 21:33:43.603000,1.10498,1.10461,1000000,1010000
2016-07-10 21:33:45.043000,1.10498,1.10461,1000000,1010000
2016-07-10 21:33:45.594000,1.10498,1.10461,1000000,1010000
2016-07-10 21:33:49.442000,1.10499,1.10458,2330000,1130000
2016-07-10 21:33:49.965000,1.10499,1.10458,2330000,1130000
2016-07-10 21:34:14.145000,1.10497,1.10456,1000000,1880000
2016-07-10 21:34:14.345000,1.10497,1.10456,1000000,1890000
2016-07-10 21:34:26.546000,1.10496,1.10456,1000000,1890000
2016-07-10 21:34:48.283000,1.10496,1.10456,1000000,1390000
2016-07-10 21:35:17.884000,1.10480,1.10456,1000000,1390000
2016-07-10 21:35:18.248000,1.10478,1.10456,1000000,1390000
2016-07-10 21:35:18.772000,1.10478,1.10456,1000000,1380000
2016-07-10 21:35:21.557000,1.10481,1.10456,1000000,1380000
2016-07-10 21:35:21.659000,1.10485,1.10456,1000000,1380000
2016-07-10 21:35:21.760000,1.10491,1.10456,1000000,1380000
2016-07-10 21:35:50.765000,1.10495,1.10456,1000000,1380000
2016-07-10 21:35:59.753000,1.10496,1.10456,1000000,1380000
2016-07-10 21:36:33.834000,1.10498,1.10456,1500000,1380000
2016-07-10 21:36:33.885000,1.10498,1.10466,1000000,2250000
2016-07-10 21:36:34.188000,1.10502,1.10474,1000000,1000000
2016-07-10 21:36:34.239000,1.10504,1.10474,1000000,1000000
2016-07-10 21:36:34.341000,1.10506,1.10474,1000000,1100000
2016-07-10 21:36:34.442000,1.10509,1.10474,1570000,1100000
2016-07-10 21:36:38.354000,1.10509,1.10475,1100000,1000000
2016-07-10 21:36:38.405000,1.10509,1.10483,1100000,1000000
2016-07-10 21:36:40.662000,1.10509,1.10473,1100000,1000000
