time,ask,bid,ask_volume,bid_volume
2016-04-17 21:00:08.996000,1.13053,1.13002,750000,370000
2016-04-17 21:00:19.007000,1.13050,1.13002,750000,370000
2016-04-17 21:00:19.082000,1.13050,1.12999,1500000,750000
2016-04-17 21:00:24.826000,1.13060,1.12989,1500000,750000
2016-04-17 21:00:35.014000,1.13030,1.12989,750000,750000
2016-04-17 21:00:51.813000,1.13029,1.12989,750000,370000
2016-04-17 21:00:51.863000,1.13029,1.12982,750000,370000
2016-04-17 21:00:53.164000,1.13029,1.12981,750000,370000
2016-04-17 21:00:53.265000,1.13029,1.12977,750000,750000
2016-04-17 21:01:01.491000,1.13028,1.12977,750000,750000
2016-04-17 21:01:01.715000,1.13028,1.12980,750000,370000
2016-04-17 21:01:06.161000,1.13027,1.12980,750000,750000
2016-04-17 21:01:06.772000,1.13028,1.12980,750000,750000
2016-04-17 21:01:07.175000,1.13028,1.12985,750000,370000
2016-04-17 21:01:07.913000,1.13027,1.12985,750000,750000
2016-04-17 21:01:09.331000,1.13027,1.12979,750000,750000
2016-04-17 21:01:11.062000,1.13028,1.12979,750000,750000
2016-04-17 21:01:15.463000,1.13029,1.12979,750000,1500000
2016-04-17 21:01:15.894000,1.13029,1.12985,750000,370000
2016-04-17 21:01:28.211000,1.13029,1.12986,750000,370000
2016-04-17 21:01:28.262000,1.13033,1.12986,750000,1500000
2016-04-17 21:01:41.232000,1.13033,1.12987,750000,370000
2016-04-17 21:01:58.429000,1.13034,1.12990,750000,750000
2016-04-17 21:01:58.931000,1.13036,1.12992,750000,750000
2016-04-17 21:02:01.390000,1.13035,1.12991,750000,750000
2016-04-17 21:02:04.245000,1.13034,1.12990,750000,750000
2016-04-17 21:02:04.681000,1.13028,1.12992,750000,750000
2016-04-17 21:02:05.097000,1.13024,1.12988,750000,750000
2016-04-17 21:02:07.400000,1.13025,1.12989,750000,750000
2016-04-17 21:02:07.934000,1.13024,1.12988,750000,750000
2016-04-17 21:02:08.441000,1.13025,1.12989,750000,750000
2016-04-17 21:02:09.035000,1.13028,1.12992,750000,750000
2016-04-17 21:02:18.672000,1.13023,1.12987,750000,750000
2016-04-17 21:02:30.203000,1.13016,1.12992,750000,750000
2016-04-17 21:02:42.720000,1.13019,1.12995,750000,750000
2016-04-17 21:02:58.401000,1.13020,1.12996,750000,750000
2016-04-17 21:03:12.515000,1.13033,1.12997,750000,750000
2016-04-17 21:03:40.298000,1.13032,1.12996,750000,750000
2016-04-17 21:04:01.136000,1.13031,1.12995,1000000,1000000
2016-04-17 21:04:01.858000,1.13030,1.12994,750000,1000000
2016-04-17 21:04:04.430000,1.13029,1.12993,1000000,1000000
2016-04-17 21:04:05.495000,1.13030,1.12994,1000000,1000000
2016-04-17 21:04:06.549000,1.13030,1.12998,1000000,1190000
2016-04-17 21:04:24.767000,1.13030,1.12997,1000000,1190000
2016-04-17 21:04:33.557000,1.13033,1.12997,1000000,1690000
2016-04-17 21:04:34.089000,1.13034,1.12998,1000000,1190000
2016-04-17 21:04:35.766000,1.13034,1.12998,1250000,1690000
2016-04-17 21:04:40.079000,1.13034,1.12998,1250000,1690000
2016-04-17 21:04:43.487000,1.13033,1.12998,1000000,1190000
2016-04-17 21:04:44.778000,1.13035,1.12999,1190000,1190000
2016-04-17 21:05:00.619000,1.13033,1.12998,1000000,1190000
2016-04-17 21:05:01.194000,1.13031,1.12998,1000000,1190000
2016-04-17 21:05:04.510000,1.13030,1.12998,1000000,1190000
2016-04-17 21:05:04.860000,1.13028,1.12998,1000000,1190000
2016-04-17 21:05:06.781000,1.13027,1.12998,1000000,1190000
2016-04-17 21:05:07.550000,1.13029,1.12998,1000000,1190000
2016-04-17 21:05:09.779000,1.13029,1.12997,1000000,1190000
2016-04-17 21:05:11.097000,1.13028,1.12997,1000000,1190000
2016-04-17 21:05:16.049000,1.13030,1.12997,1000000,1190000
2016-04-17 21:05:16.613000,1.13032,1.12997,1000000,1190000
2016-04-17 21:05:17.478000,1.13031,1.12997,1000000,1190000
2016-04-17 21:05:17.700000,1.13030,1.12995,1190000,750000
2016-04-17 21:05:30.580000,1.13028,1.12995,1190000,750000
2016-04-17 21:05:31.363000,1.13030,1.12997,1190000,750000
2016-04-17 21:05:31.922000,1.13030,1.12998,1190000,2250000
2016-04-17 21:05:33.209000,1.13030,1.13001,1190000,1000000
2016-04-17 21:05:39.271000,1.13030,1.13000,1190000,1000000
2016-04-17 21:05:42.265000,1.13030,1.12998,1190000,2250000
2016-04-17 21:05:54.868000,1.13030,1.12999,1190000,1000000
2016-04-17 21:05:57.852000,1.13007,1.12999,1250000,1000000
2016-04-17 21:05:58.441000,1.13009,1.12998,1190000,1500000
2016-04-17 21:05:59.173000,1.13006,1.12998,1000000,1500000
2016-04-17 21:06:01.367000,1.13000,1.12989,1190000,750000
2016-04-17 21:06:01.670000,1.13007,1.12999,1250000,1000000
2016-04-17 21:06:02.234000,1.13007,1.12998,1250000,1500000
2016-04-17 21:06:02.755000,1.13006,1.12998,1000000,1500000
2016-04-17 21:06:04.950000,1.13007,1.12998,1250000,1500000
2016-04-17 21:06:05.851000,1.13005,1.12998,1000000,1500000
2016-04-17 21:06:08.467000,1.13006,1.12998,1000000,1500000
2016-04-17 21:06:09.058000,1.13005,1.12998,1000000,1500000
2016-04-17 21:06:10.160000,1.13004,1.12998,1000000,1500000
2016-04-17 21:06:11.987000,1.13005,1.12998,1000000,1500000
2016-04-17 21:06:12.965000,1.13006,1.12998,1000000,1500000
2016-04-17 21:06:13.605000,1.13010,1.13000,1190000,1000000
2016-04-17 21:06:13.707000,1.13009,1.12998,1190000,1500000
2016-04-17 21:06:13.808000,1.13010,1.13000,1190000,1000000
2016-04-17 21:06:17.224000,1.13010,1.12999,1690000,1000000
2016-04-17 21:06:27.458000,1.13009,1.12998,1690000,1500000
2016-04-17 21:06:31.618000,1.13009,1.12998,1000000,1500000
2016-04-17 21:06:31.770000,1.13016,1.12999,1000000,1000000
2016-04-17 21:06:34.638000,1.13016,1.13005,1000000,1000000
2016-04-17 21:06:34.692000,1.13020,1.13005,1690000,1000000
2016-04-17 21:06:47.179000,1.13020,1.13003,1690000,2250000
2016-04-17 21:06:50.784000,1.13020,1.13004,1690000,1000000
2016-04-17 21:06:55.846000,1.13020,1.13004,1190000,1000000
2016-04-17 21:06:57.038000,1.13020,1.13003,1190000,2250000
2016-04-17 21:07:00.997000,1.13018,1.13003,1000000,1500000
2016-04-17 21:07:08.702000,1.13019,1.13003,1690000,1500000
2016-04-17 21:07:09.786000,1.13019,1.13003,1690000,1500000
2016-04-17 21:07:10.220000,1.13018,1.12998,1190000,1500000
2016-04-17 21:07:12.911000,1.13017,1.13002,1000000,1000000
2016-04-17 21:07:13.457000,1.13017,1.13003,1000000,1500000
2016-04-17 21:07:14.659000,1.13016,1.13000,1000000,1000000
2016-04-17 21:07:14.710000,1.13016,1.12998,1000000,2250000
2016-04-17 21:07:16.854000,1.13010,1.12998,1000000,1500000
2016-04-17 21:07:19.381000,1.13013,1.12998,1000000,1500000
2016-04-17 21:08:17.945000,1.13011,1.12998,1000000,1500000
2016-04-17 21:09:30.868000,1.13014,1.12998,1000000,1500000
2016-04-17 21:09:31.475000,1.13015,1.12998,1000000,1500000
2016-04-17 21:09:44.191000,1.13014,1.12998,1000000,1500000
2016-04-17 21:09:44.695000,1.13013,1.12986,1250000,1000000
2016-04-17 21:09:44.797000,1.13013,1.12975,1250000,1000000
2016-04-17 21:09:45.626000,1.13013,1.12998,1250000,750000
2016-04-17 21:09:45.777000,1.13020,1.12998,1460000,2250000
2016-04-17 21:09:45.887000,1.13013,1.12998,1250000,2250000
2016-04-17 21:09:45.989000,1.13013,1.12973,1250000,1000000
2016-04-17 21:09:46.393000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:46.494000,1.13013,1.12972,1250000,1000000
2016-04-17 21:09:46.797000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:46.911000,1.13013,1.12972,1250000,1000000
2016-04-17 21:09:47.012000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:47.113000,1.13013,1.12973,1250000,1000000
2016-04-17 21:09:47.517000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:47.619000,1.13013,1.12972,1250000,1000000
2016-04-17 21:09:47.972000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:48.082000,1.13013,1.12972,1250000,1000000
2016-04-17 21:09:48.183000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:48.386000,1.13013,1.12972,1250000,1000000
2016-04-17 21:09:48.488000,1.13013,1.12972,1620000,1000000
2016-04-17 21:09:48.795000,1.13019,1.12999,1190000,1000000
2016-04-17 21:09:51.226000,1.13019,1.12998,1190000,1500000
2016-04-17 21:10:06.823000,1.13020,1.12998,1390000,1500000
2016-04-17 21:10:10.341000,1.13020,1.12999,2400000,1000000
2016-04-17 21:10:16.013000,1.13024,1.12999,2250000,1000000
2016-04-17 21:10:19.283000,1.13024,1.12998,2250000,3000000
2016-04-17 21:10:19.796000,1.13024,1.12999,3000000,1000000
2016-04-17 21:10:21.053000,1.13028,1.13003,1000000,1000000
2016-04-17 21:10:21.563000,1.13027,1.13003,2250000,1000000
2016-04-17 21:10:22.105000,1.13027,1.13002,1500000,1000000
2016-04-17 21:10:23.056000,1.13027,1.13003,2250000,1000000
2016-04-17 21:10:29.387000,1.13027,1.13002,1500000,1000000
2016-04-17 21:10:29.889000,1.13027,1.13003,2250000,1000000
2016-04-17 21:10:30.421000,1.13027,1.13002,1500000,1000000
2016-04-17 21:10:32.100000,1.13027,1.13003,2250000,1000000
2016-04-17 21:10:34.506000,1.13029,1.13003,2250000,1000000
2016-04-17 21:10:40.383000,1.13029,1.13006,1000000,1000000
2016-04-17 21:10:40.535000,1.13032,1.13006,2250000,1000000
2016-04-17 21:10:41.223000,1.13031,1.13005,1000000,1000000
2016-04-17 21:10:41.767000,1.13031,1.13004,1000000,1000000
2016-04-17 21:10:43.597000,1.13031,1.13005,1000000,1000000
2016-04-17 21:10:43.698000,1.13029,1.13003,1000000,2250000
2016-04-17 21:10:43.901000,1.13027,1.13000,2250000,1000000
2016-04-17 21:10:51.356000,1.13027,1.12999,1000000,1500000
2016-04-17 21:10:52.058000,1.13027,1.13000,1000000,1000000
2016-04-17 21:11:05.007000,1.13028,1.13000,1000000,1000000
2016-04-17 21:11:34.749000,1.13029,1.13000,3000000,1000000
2016-04-17 21:11:40.017000,1.13029,1.12999,2250000,2250000
2016-04-17 21:11:44.045000,1.13029,1.13000,3000000,1000000
2016-04-17 21:12:15.969000,1.13029,1.12999,2250000,2320000
2016-04-17 21:12:19.975000,1.13029,1.13000,3000000,1000000
2016-04-17 21:12:40.638000,1.13026,1.13002,1000000,1000000
2016-04-17 21:12:41.201000,1.13027,1.13001,1000000,1000000
2016-04-17 21:13:09.154000,1.13026,1.13002,1000000,1000000
2016-04-17 21:13:25.760000,1.13028,1.13007,1000000,1000000
2016-04-17 21:13:26.267000,1.13028,1.13002,3000000,1000000
