time,ask,bid,ask_volume,bid_volume
2016-03-06 22:00:16.999000,1.09930,1.09886,2250000,750000
2016-03-06 22:00:17.533000,1.09930,1.09889,1500000,750000
2016-03-06 22:00:18.528000,1.09931,1.09889,750000,750000
2016-03-06 22:00:25.639000,1.09931,1.09892,750000,750000
2016-03-06 22:00:25.987000,1.09931,1.09894,750000,750000
2016-03-06 22:00:34.686000,1.09926,1.09894,750000,750000
2016-03-06 22:00:34.776000,1.09930,1.09894,750000,750000
2016-03-06 22:00:35.076000,1.09928,1.09894,750000,750000
2016-03-06 22:00:35.388000,1.09926,1.09894,750000,750000
2016-03-06 22:01:07.505000,1.09924,1.09894,750000,750000
2016-03-06 22:01:18.161000,1.09924,1.09895,750000,750000
2016-03-06 22:01:26.546000,1.09925,1.09895,750000,750000
2016-03-06 22:01:28.251000,1.09924,1.09895,750000,750000
2016-03-06 22:01:50.602000,1.09923,1.09895,750000,750000
2016-03-06 22:01:51.213000,1.09924,1.09895,750000,750000
2016-03-06 22:01:52.635000,1.09925,1.09895,750000,750000
2016-03-06 22:01:53.194000,1.09924,1.09895,750000,750000
2016-03-06 22:01:53.907000,1.09924,1.09896,750000,750000
2016-03-06 22:01:57.712000,1.09923,1.09896,750000,750000
2016-03-06 22:01:58.399000,1.09924,1.09896,750000,750000
2016-03-06 22:02:05.790000,1.09921,1.09896,2250000,750000
2016-03-06 22:02:10.005000,1.09923,1.09896,2250000,750000
2016-03-06 22:02:10.107000,1.09921,1.09896,2250000,750000
2016-03-06 22:02:10.691000,1.09922,1.09896,2250000,750000
2016-03-06 22:02:15.917000,1.09920,1.09896,100000,750000
2016-03-06 22:02:16.256000,1.09917,1.09896,100000,750000
2016-03-06 22:02:29.996000,1.09916,1.09896,100000,750000
2016-03-06 22:02:44.798000,1.09916,1.09895,100000,750000
2016-03-06 22:02:45.037000,1.09925,1.09895,100000,750000
2016-03-06 22:02:48.418000,1.09925,1.09896,100000,2250000
2016-03-06 22:02:54.587000,1.09925,1.09898,100000,750000
2016-03-06 22:02:54.839000,1.09928,1.09897,100000,3000000
2016-03-06 22:02:55.368000,1.09928,1.09898,100000,2250000
2016-03-06 22:02:55.956000,1.09943,1.09898,2250000,2250000
2016-03-06 22:02:56.835000,1.09928,1.09898,100000,2250000
2016-03-06 22:03:12.539000,1.09928,1.09900,100000,2250000
2016-03-06 22:03:19.859000,1.09928,1.09899,100000,2250000
2016-03-06 22:03:20.393000,1.09928,1.09900,100000,2250000
2016-03-06 22:03:21.195000,1.09928,1.09902,100000,750000
2016-03-06 22:03:21.347000,1.09936,1.09907,100000,750000
2016-03-06 22:03:21.448000,1.09936,1.09909,100000,2250000
2016-03-06 22:03:22.119000,1.09936,1.09910,100000,2250000
2016-03-06 22:03:26.761000,1.09936,1.09909,100000,2250000
2016-03-06 22:03:27.401000,1.09936,1.09910,100000,2250000
2016-03-06 22:03:38.165000,1.09936,1.09907,100000,750000
2016-03-06 22:03:38.266000,1.09936,1.09904,450000,3000000
2016-03-06 22:03:38.317000,1.09931,1.09904,100000,3000000
2016-03-06 22:03:43.345000,1.09931,1.09905,100000,370000
2016-03-06 22:04:05.766000,1.09936,1.09906,1370000,1000000
2016-03-06 22:04:11.237000,1.09931,1.09909,1100000,1000000
2016-03-06 22:04:38.174000,1.09931,1.09920,1000000,260000
2016-03-06 22:04:47.691000,1.09941,1.09920,2250000,260000
2016-03-06 22:04:50.704000,1.09931,1.09920,1000000,260000
2016-03-06 22:05:01.099000,1.09935,1.09920,1070000,260000
2016-03-06 22:05:08.509000,1.09930,1.09920,1000000,260000
2016-03-06 22:05:14.076000,1.09931,1.09920,1500000,260000
2016-03-06 22:05:20.497000,1.09933,1.09913,1370000,3260000
2016-03-06 22:05:21.047000,1.09936,1.09913,1370000,3260000
2016-03-06 22:05:22.052000,1.09936,1.09913,1000000,3260000
2016-03-06 22:05:25.717000,1.09932,1.09915,1000000,1260000
2016-03-06 22:05:26.520000,1.09936,1.09915,1000000,1260000
2016-03-06 22:05:29.783000,1.09936,1.09915,1370000,1630000
2016-03-06 22:05:30.644000,1.09932,1.09915,1000000,1630000
2016-03-06 22:05:31.948000,1.09934,1.09915,1000000,1260000
2016-03-06 22:05:32.049000,1.09936,1.09915,1000000,1260000
2016-03-06 22:05:32.590000,1.09937,1.09915,1000000,1260000
2016-03-06 22:05:39.832000,1.09937,1.09919,1370000,2510000
2016-03-06 22:05:41.657000,1.09933,1.09919,1000000,2510000
2016-03-06 22:05:43.324000,1.09933,1.09920,1000000,1010000
2016-03-06 22:05:43.375000,1.09940,1.09928,1000000,1070000
2016-03-06 22:05:43.476000,1.09942,1.09930,1000000,1000000
2016-03-06 22:05:44.043000,1.09943,1.09931,2250000,1000000
2016-03-06 22:05:45.676000,1.09942,1.09930,1000000,1000000
2016-03-06 22:05:48.965000,1.09943,1.09932,1500000,1000000
2016-03-06 22:05:49.067000,1.09942,1.09930,1000000,1000000
2016-03-06 22:05:53.176000,1.09943,1.09932,1500000,1000000
2016-03-06 22:05:53.399000,1.09950,1.09932,1000000,1000000
2016-03-06 22:05:53.601000,1.09942,1.09930,1000000,1000000
2016-03-06 22:06:19.251000,1.09943,1.09931,2250000,1000000
2016-03-06 22:06:27.265000,1.09942,1.09932,1000000,1000000
2016-03-06 22:06:27.467000,1.09946,1.09932,1000000,1500000
2016-03-06 22:06:27.569000,1.09949,1.09932,1000000,2250000
2016-03-06 22:06:27.674000,1.09947,1.09932,1000000,2250000
2016-03-06 22:06:27.977000,1.09942,1.09930,1000000,1000000
2016-03-06 22:06:29.560000,1.09943,1.09932,1500000,1000000
2016-03-06 22:06:30.873000,1.09943,1.09933,1500000,1000000
2016-03-06 22:06:31.177000,1.09951,1.09933,1570000,2250000
2016-03-06 22:06:31.228000,1.09951,1.09933,1570000,2250000
2016-03-06 22:06:31.432000,1.09944,1.09933,1000000,1000000
2016-03-06 22:06:31.483000,1.09944,1.09931,1000000,1000000
2016-03-06 22:06:32.032000,1.09943,1.09931,1500000,1000000
2016-03-06 22:06:33.173000,1.09943,1.09933,1500000,1000000
2016-03-06 22:06:33.479000,1.09951,1.09933,2320000,1500000
2016-03-06 22:06:38.864000,1.09951,1.09937,1100000,1500000
2016-03-06 22:06:39.184000,1.09953,1.09941,2320000,1000000
2016-03-06 22:06:39.868000,1.09953,1.09941,2320000,1000000
2016-03-06 22:06:40.995000,1.09953,1.09941,2320000,1000000
2016-03-06 22:06:41.591000,1.09953,1.09941,2250000,1000000
2016-03-06 22:06:43.678000,1.09953,1.09941,2320000,1000000
2016-03-06 22:06:49.010000,1.09953,1.09941,2320000,1000000
2016-03-06 22:06:49.613000,1.09953,1.09941,2320000,1000000
2016-03-06 22:06:50.300000,1.09953,1.09941,2250000,1000000
2016-03-06 22:06:53.008000,1.09953,1.09942,1500000,1000000
2016-03-06 22:07:06.971000,1.09953,1.09941,2250000,1000000
2016-03-06 22:07:31.055000,1.09953,1.09942,2250000,1000000
2016-03-06 22:07:39.117000,1.09953,1.09941,2250000,1500000
2016-03-06 22:07:39.713000,1.09953,1.09942,2250000,1000000
2016-03-06 22:07:50.937000,1.09953,1.09941,2250000,1500000
2016-03-06 22:07:51.601000,1.09953,1.09942,2250000,1000000
2016-03-06 22:07:51.652000,1.09953,1.09946,1500000,1000000
2016-03-06 22:07:52.210000,1.09953,1.09945,1500000,1000000
2016-03-06 22:07:52.716000,1.09953,1.09944,1500000,1000000
2016-03-06 22:07:59.949000,1.09953,1.09947,1500000,1000000
2016-03-06 22:08:00.051000,1.09953,1.09944,1500000,1500000
2016-03-06 22:08:11.127000,1.09953,1.09943,1500000,1500000
2016-03-06 22:08:24.075000,1.09953,1.09945,1500000,1000000
2016-03-06 22:08:41.557000,1.09953,1.09944,1500000,1500000
2016-03-06 22:08:42.613000,1.09953,1.09945,1500000,1000000
2016-03-06 22:08:43.151000,1.09953,1.09944,1500000,1500000
