time,ask,bid,ask_volume,bid_volume
2015-05-17 21:00:34.584000,1.14504,1.14469,300000,750000
2015-05-17 21:00:36.258000,1.14493,1.14469,750000,1500000
2015-05-17 21:00:42.176000,1.14493,1.14476,750000,750000
2015-05-17 21:00:42.911000,1.14493,1.14477,750000,750000
2015-05-17 21:00:49.295000,1.14492,1.14477,750000,750000
2015-05-17 21:01:42.257000,1.14492,1.14473,750000,370000
2015-05-17 21:01:55.955000,1.14494,1.14473,750000,370000
2015-05-17 21:01:56.723000,1.14493,1.14473,750000,370000
2015-05-17 21:02:05.037000,1.14493,1.14476,750000,1500000
2015-05-17 21:02:46.046000,1.14493,1.14477,750000,750000
2015-05-17 21:02:51.283000,1.14494,1.14477,750000,1500000
2015-05-17 21:03:06.970000,1.14494,1.14478,750000,750000
2015-05-17 21:03:07.544000,1.14493,1.14478,750000,1500000
2015-05-17 21:03:10.643000,1.14490,1.14478,750000,1500000
2015-05-17 21:03:26.979000,1.14490,1.14479,750000,750000
2015-05-17 21:03:40.845000,1.14490,1.14477,750000,1500000
2015-05-17 21:03:59.924000,1.14489,1.14477,750000,1500000
2015-05-17 21:04:00.819000,1.14489,1.14478,750000,750000
2015-05-17 21:04:01.129000,1.14499,1.14478,750000,750000
2015-05-17 21:04:01.268000,1.14499,1.14480,750000,750000
2015-05-17 21:04:01.372000,1.14500,1.14477,750000,750000
2015-05-17 21:04:01.424000,1.14500,1.14480,750000,750000
2015-05-17 21:04:01.475000,1.14504,1.14480,300000,1500000
2015-05-17 21:04:23.888000,1.14506,1.14480,1050000,1500000
2015-05-17 21:04:24.462000,1.14490,1.14480,300000,1500000
2015-05-17 21:05:01.522000,1.14490,1.14466,300000,2250000
2015-05-17 21:05:07.008000,1.14496,1.14466,1050000,1500000
2015-05-17 21:05:10.339000,1.14496,1.14480,1050000,1000000
2015-05-17 21:05:10.820000,1.14498,1.14480,2250000,1500000
2015-05-17 21:05:10.871000,1.14500,1.14480,1050000,1500000
2015-05-17 21:05:17.930000,1.14501,1.14480,1050000,1000000
2015-05-17 21:05:40.199000,1.14507,1.14488,1050000,1500000
2015-05-17 21:05:40.774000,1.14511,1.14488,1930000,1500000
2015-05-17 21:05:41.075000,1.14511,1.14492,1970000,1000000
2015-05-17 21:05:42.166000,1.14510,1.14489,1360000,1000000
2015-05-17 21:05:46.771000,1.14510,1.14488,1210000,1500000
2015-05-17 21:05:49.018000,1.14509,1.14488,1830000,1500000
2015-05-17 21:05:54.002000,1.14495,1.14488,300000,2250000
2015-05-17 21:05:55.782000,1.14494,1.14486,300000,1000000
2015-05-17 21:05:58.885000,1.14506,1.14490,1120000,1000000
2015-05-17 21:05:58.936000,1.14513,1.14490,1370000,1500000
2015-05-17 21:05:58.987000,1.14509,1.14490,1000000,1500000
2015-05-17 21:06:25.732000,1.14502,1.14490,1120000,1000000
2015-05-17 21:06:26.041000,1.14493,1.14483,1000000,1500000
2015-05-17 21:06:26.162000,1.14494,1.14480,1000000,1500000
2015-05-17 21:06:26.263000,1.14497,1.14480,1000000,1500000
2015-05-17 21:06:35.362000,1.14496,1.14480,1000000,1500000
2015-05-17 21:06:37.081000,1.14490,1.14480,1000000,1500000
2015-05-17 21:06:37.638000,1.14489,1.14480,1000000,1500000
2015-05-17 21:06:46.448000,1.14491,1.14480,1000000,1500000
2015-05-17 21:06:46.549000,1.14489,1.14480,1000000,1500000
2015-05-17 21:06:47.108000,1.14489,1.14481,1000000,1500000
2015-05-17 21:06:48.576000,1.14489,1.14479,1000000,1500000
2015-05-17 21:07:01.478000,1.14494,1.14479,1000000,1500000
2015-05-17 21:07:15.439000,1.14493,1.14479,1000000,1500000
2015-05-17 21:07:35.328000,1.14488,1.14479,1000000,1000000
2015-05-17 21:07:35.693000,1.14482,1.14473,1000000,1000000
2015-05-17 21:07:36.329000,1.14482,1.14477,1000000,1500000
2015-05-17 21:07:36.380000,1.14484,1.14477,1000000,1500000
2015-05-17 21:07:36.431000,1.14484,1.14479,1000000,1500000
2015-05-17 21:07:36.481000,1.14493,1.14479,1000000,1500000
2015-05-17 21:07:40.980000,1.14493,1.14479,2250000,1500000
2015-05-17 21:07:41.031000,1.14493,1.14477,2250000,1000000
2015-05-17 21:07:50.219000,1.14495,1.14477,1750000,1000000
2015-05-17 21:07:52.771000,1.14495,1.14475,1750000,1500000
2015-05-17 21:08:11.113000,1.14493,1.14475,2250000,1500000
2015-05-17 21:08:12.946000,1.14493,1.14476,2250000,1000000
2015-05-17 21:09:10.333000,1.14495,1.14476,1000000,1500000
2015-05-17 21:09:13.135000,1.14495,1.14472,1000000,1370000
2015-05-17 21:09:27.508000,1.14490,1.14469,1000000,2250000
2015-05-17 21:09:37.763000,1.14496,1.14472,1380000,1370000
2015-05-17 21:09:38.394000,1.14496,1.14472,1500000,1370000
2015-05-17 21:10:10.541000,1.14496,1.14472,1500000,1000000
2015-05-17 21:10:14.862000,1.14496,1.14471,1000000,1000000
2015-05-17 21:10:30.266000,1.14495,1.14471,1000000,1000000
2015-05-17 21:10:32.810000,1.14496,1.14472,1500000,1000000
2015-05-17 21:10:34.560000,1.14482,1.14472,1000000,1000000
2015-05-17 21:10:34.663000,1.14480,1.14468,1000000,1500000
2015-05-17 21:10:35.626000,1.14480,1.14475,1000000,1000000
2015-05-17 21:10:35.677000,1.14498,1.14476,1870000,1000000
