time,ask,bid,ask_volume,bid_volume
2016-07-17 21:00:14.117000,1.10534,1.10454,370000,370000
2016-07-17 21:00:16.339000,1.10535,1.10458,370000,370000
2016-07-17 21:00:16.402000,1.10538,1.10458,750000,750000
2016-07-17 21:00:21.549000,1.10538,1.10468,370000,370000
2016-07-17 21:00:21.600000,1.10548,1.10468,750000,750000
2016-07-17 21:00:21.650000,1.10548,1.10475,370000,370000
2016-07-17 21:00:21.701000,1.10557,1.10475,750000,750000
2016-07-17 21:00:26.251000,1.10557,1.10480,370000,370000
2016-07-17 21:00:26.302000,1.10560,1.10480,750000,750000
2016-07-17 21:00:30.499000,1.10564,1.10484,750000,750000
2016-07-17 21:00:35.220000,1.10528,1.10504,750000,750000
2016-07-17 21:00:47.743000,1.10521,1.10504,750000,750000
2016-07-17 21:00:58.650000,1.10521,1.10509,750000,750000
2016-07-17 21:01:26.194000,1.10526,1.10509,750000,750000
2016-07-17 21:01:26.255000,1.10536,1.10509,750000,750000
2016-07-17 21:01:26.457000,1.10550,1.10504,750000,1870000
2016-07-17 21:01:26.508000,1.10564,1.10510,750000,750000
2016-07-17 21:01:26.710000,1.10565,1.10505,750000,750000
2016-07-17 21:01:27.104000,1.10571,1.10505,750000,750000
2016-07-17 21:01:37.866000,1.10565,1.10505,750000,750000
2016-07-17 21:01:38.191000,1.10553,1.10504,750000,750000
2016-07-17 21:01:41.710000,1.10553,1.10505,750000,750000
2016-07-17 21:01:42.052000,1.10553,1.10510,750000,750000
2016-07-17 21:01:47.474000,1.10554,1.10510,750000,750000
2016-07-17 21:02:07.624000,1.10555,1.10510,750000,750000
2016-07-17 21:02:37.619000,1.10543,1.10510,750000,750000
2016-07-17 21:02:37.679000,1.10543,1.10505,750000,750000
2016-07-17 21:02:38.300000,1.10544,1.10506,750000,750000
2016-07-17 21:02:41.473000,1.10510,1.10506,750000,750000
2016-07-17 21:02:41.669000,1.10509,1.10495,1500000,750000
2016-07-17 21:02:47.671000,1.10507,1.10495,750000,750000
2016-07-17 21:02:49.422000,1.10506,1.10494,750000,1500000
2016-07-17 21:02:52.424000,1.10507,1.10495,1500000,750000
2016-07-17 21:02:53.928000,1.10508,1.10496,1500000,750000
2016-07-17 21:02:54.927000,1.10508,1.10494,1500000,750000
2016-07-17 21:02:57.329000,1.10506,1.10494,750000,750000
2016-07-17 21:02:57.864000,1.10507,1.10495,1500000,750000
2016-07-17 21:02:58.982000,1.10506,1.10495,750000,750000
2016-07-17 21:03:01.282000,1.10506,1.10494,1500000,750000
2016-07-17 21:03:03.802000,1.10504,1.10494,750000,750000
2016-07-17 21:03:05.489000,1.10505,1.10494,1500000,750000
2016-07-17 21:03:11.986000,1.10506,1.10495,750000,750000
2016-07-17 21:03:13.214000,1.10507,1.10495,1500000,750000
2016-07-17 21:03:13.780000,1.10507,1.10496,750000,750000
2016-07-17 21:03:15.045000,1.10506,1.10494,750000,750000
2016-07-17 21:03:53.534000,1.10506,1.10495,750000,750000
2016-07-17 21:03:55.485000,1.10507,1.10497,750000,370000
2016-07-17 21:03:55.586000,1.10510,1.10497,1500000,1120000
2016-07-17 21:03:55.687000,1.10516,1.10498,750000,750000
2016-07-17 21:03:55.738000,1.10516,1.10500,750000,750000
2016-07-17 21:03:56.161000,1.10508,1.10497,750000,1120000
2016-07-17 21:03:59.069000,1.10507,1.10497,750000,750000
2016-07-17 21:03:59.642000,1.10507,1.10496,750000,750000
2016-07-17 21:04:01.470000,1.10507,1.10497,750000,370000
2016-07-17 21:04:01.571000,1.10510,1.10497,1500000,1120000
2016-07-17 21:04:01.873000,1.10508,1.10496,1500000,1500000
2016-07-17 21:04:03.478000,1.10507,1.10496,1000000,1500000
2016-07-17 21:04:04.172000,1.10507,1.10496,1000000,1000000
2016-07-17 21:04:06.264000,1.10507,1.10496,1000000,1190000
2016-07-17 21:04:07.274000,1.10508,1.10496,1000000,1190000
2016-07-17 21:04:07.325000,1.10510,1.10495,1500000,3940000
2016-07-17 21:04:07.429000,1.10510,1.10497,1500000,1190000
2016-07-17 21:04:07.673000,1.10510,1.10497,1500000,1190000
2016-07-17 21:04:07.723000,1.10508,1.10497,1000000,1190000
2016-07-17 21:04:11.919000,1.10509,1.10495,1500000,1690000
2016-07-17 21:04:12.451000,1.10508,1.10495,1000000,1690000
