time,ask,bid,ask_volume,bid_volume
2016-03-27 21:00:34.688000,1.11699,1.11615,750000,240000
2016-03-27 21:00:35.415000,1.11700,1.11615,750000,240000
2016-03-27 21:01:20.330000,1.11699,1.11615,750000,240000
2016-03-27 21:02:20.391000,1.11701,1.11615,1500000,240000
2016-03-27 21:02:25.559000,1.11699,1.11615,750000,240000
2016-03-27 21:02:54.380000,1.11688,1.11603,750000,750000
2016-03-27 21:03:00.137000,1.11692,1.11602,5250000,750000
2016-03-27 21:04:03.058000,1.11693,1.11602,1000000,1000000
2016-03-27 21:04:07.038000,1.11693,1.11602,1000000,1190000
2016-03-27 21:05:40.227000,1.11693,1.11602,1000000,1250000
2016-03-27 21:05:45.619000,1.11690,1.11602,1000000,1250000
2016-03-27 21:05:46.384000,1.11689,1.11602,1000000,1250000
2016-03-27 21:05:52.335000,1.11689,1.11604,1000000,1190000
2016-03-27 21:05:56.630000,1.11690,1.11604,1000000,1190000
2016-03-27 21:05:59.892000,1.11689,1.11604,1000000,1190000
2016-03-27 21:06:05.929000,1.11690,1.11606,1000000,1250000
2016-03-27 21:06:06.438000,1.11689,1.11607,1000000,1000000
2016-03-27 21:06:11.033000,1.11690,1.11606,1000000,1250000
2016-03-27 21:06:12.136000,1.11689,1.11607,1000000,1000000
2016-03-27 21:06:12.697000,1.11689,1.11608,1000000,1000000
2016-03-27 21:06:39.018000,1.11690,1.11607,1000000,1000000
2016-03-27 21:06:39.808000,1.11689,1.11608,1000000,1000000
2016-03-27 21:06:40.427000,1.11682,1.11608,1000000,1500000
2016-03-27 21:06:43.110000,1.11680,1.11610,1500000,1500000
2016-03-27 21:06:58.893000,1.11681,1.11609,1000000,1500000
2016-03-27 21:07:03.223000,1.11680,1.11610,1500000,1500000
2016-03-27 21:07:31.831000,1.11681,1.11609,750000,1500000
2016-03-27 21:07:38.224000,1.11681,1.11610,750000,1000000
2016-03-27 21:07:38.275000,1.11687,1.11614,1000000,1000000
2016-03-27 21:07:45.043000,1.11686,1.11615,1000000,1000000
2016-03-27 21:07:59.567000,1.11687,1.11614,1000000,1000000
2016-03-27 21:08:14.292000,1.11686,1.11615,1500000,1500000
2016-03-27 21:08:26.011000,1.11688,1.11613,1500000,1000000
2016-03-27 21:12:13.610000,1.11688,1.11613,1370000,1370000
2016-03-27 21:13:12.849000,1.11688,1.11613,1370000,1370000
2016-03-27 21:14:07.827000,1.11687,1.11614,2000000,1750000
2016-03-27 21:15:02.829000,1.11687,1.11614,2000000,1750000
2016-03-27 21:15:31.548000,1.11691,1.11624,1000000,1000000
2016-03-27 21:17:56.327000,1.11691,1.11624,1190000,1250000
2016-03-27 21:18:16.158000,1.11691,1.11624,1190000,1190000
2016-03-27 21:19:01.686000,1.11691,1.11624,1190000,1250000
2016-03-27 21:19:06.108000,1.11691,1.11624,1190000,1190000
2016-03-27 21:20:06.585000,1.11692,1.11624,1190000,1190000
2016-03-27 21:20:06.686000,1.11692,1.11624,1190000,1190000
2016-03-27 21:20:07.093000,1.11692,1.11626,1190000,1190000
2016-03-27 21:20:18.274000,1.11692,1.11623,1190000,1690000
2016-03-27 21:20:23.680000,1.11692,1.11624,1190000,1190000
2016-03-27 21:20:24.184000,1.11692,1.11624,1190000,1190000
2016-03-27 21:20:26.579000,1.11692,1.11623,1190000,1690000
2016-03-27 21:21:11.744000,1.11691,1.11627,1190000,1190000
2016-03-27 21:21:12.529000,1.11691,1.11627,1190000,1190000
2016-03-27 21:21:19.836000,1.11691,1.11628,1690000,1190000
2016-03-27 21:21:23.040000,1.11691,1.11628,1690000,1190000
2016-03-27 21:21:58.521000,1.11691,1.11625,1190000,1190000
2016-03-27 21:21:59.062000,1.11691,1.11625,1190000,1190000
2016-03-27 21:22:01.687000,1.11691,1.11625,1190000,1190000
2016-03-27 21:22:06.501000,1.11691,1.11625,1190000,1190000
2016-03-27 21:22:14.942000,1.11691,1.11624,1190000,1690000
2016-03-27 21:22:15.198000,1.11691,1.11624,1190000,2440000
2016-03-27 21:22:18.404000,1.11691,1.11627,1190000,1190000
2016-03-27 21:22:20.204000,1.11691,1.11627,1190000,1190000
2016-03-27 21:22:27.956000,1.11692,1.11624,1190000,1190000
2016-03-27 21:22:41.153000,1.11692,1.11623,1190000,1190000
2016-03-27 21:22:41.658000,1.11692,1.11623,1190000,1190000
2016-03-27 21:22:46.271000,1.11692,1.11623,1190000,1190000
2016-03-27 21:23:27.014000,1.11691,1.11624,1190000,1190000
2016-03-27 21:23:27.533000,1.11691,1.11624,1190000,1190000
2016-03-27 21:23:46.401000,1.11691,1.11624,1190000,1190000
2016-03-27 21:23:46.502000,1.11691,1.11624,1190000,1190000
